,Unnamed: 0,CAND_ID,CAND_NAME,CAND_OFFICE,CAND_ICI,STATE_FULL,PARTY_FULL,CAND_FIRST,CAND_LAST,SEARCH_QUERY,SEARCH_QUERY_W_STATE,SEARCH_URLS
5522,5522,P00009423,"HARRIS, KAMALA D.",President,Challenger,,Democratic Party,Kamala,Harris,Kamala_Harris,Kamala_Harris_(),https://ballotpedia.org/Kamala_Harris
5523,5523,P00009456,"WILSON, KURTIS KING MR",President,Challenger,,Democratic Party,Kurtis,Wilson,Kurtis_Wilson,Kurtis_Wilson_(),https://ballotpedia.org/Kurtis_Wilson
5524,5524,P00009480,"DESUASIDO, IVAN-JAN CRUZ MR.",President,Challenger,,Green Party,Ivan-jan,Desuasido,Ivan-jan_Desuasido,Ivan-jan_Desuasido_(),https://ballotpedia.org/Ivan-jan_Desuasido
5525,5525,P00009506,"FRASER, AARON",President,Challenger,,Democratic Party,Aaron,Fraser,Aaron_Fraser,Aaron_Fraser_(),https://ballotpedia.org/Aaron_Fraser
5526,5526,P00009530,"CHAVEZ, EMILIO REV JR",President,Challenger,,Independent,Emilio,Chavez,Emilio_Chavez,Emilio_Chavez_(),https://ballotpedia.org/Emilio_Chavez
5527,5527,P00009548,"PRICE, CARROLL MONTAGUE MS./MR. JR.",President,Challenger,,Democratic Party,Carroll,Price,Carroll_Price,Carroll_Price_(),https://ballotpedia.org/Carroll_Price
5528,5528,P00009563,"AEBI, ESTHER CAROLINE",President,Challenger,,Democratic Party,Esther,Aebi,Esther_Aebi,Esther_Aebi_(),https://ballotpedia.org/Esther_Aebi
5529,5529,P00009589,"TATE, ALEXANDRIA",President,Challenger,,Republican Party,Alexandria,Tate,Alexandria_Tate,Alexandria_Tate_(),https://ballotpedia.org/Alexandria_Tate
5530,5530,P00009597,"DELGADO, JIMMY DR",President,Challenger,,Democratic Party,Jimmy,Delgado,Jimmy_Delgado,Jimmy_Delgado_(),https://ballotpedia.org/Jimmy_Delgado
5531,5531,P00009605,"DIETRICH, GEORGE WAYNE MR. II",President,Challenger,,Democratic Party,George,Dietrich,George_Dietrich,George_Dietrich_(),https://ballotpedia.org/George_Dietrich
5532,5532,P00009621,"WARREN, ELIZABETH",President,Challenger,,Democratic Party,Elizabeth,Warren,Elizabeth_Warren,Elizabeth_Warren_(),https://ballotpedia.org/Elizabeth_Warren
5533,5533,P00009647,"HOLT, JOE KENNETH JR.",President,Challenger,,Democratic Party,Joe,Holt,Joe_Holt,Joe_Holt_(),https://ballotpedia.org/Joe_Holt
5534,5534,P00009654,"NANTKES, ANDRE",President,Challenger,,Republican Party,Andre,Nantkes,Andre_Nantkes,Andre_Nantkes_(),https://ballotpedia.org/Andre_Nantkes
5535,5535,P00009662,"HAAS, WILLIAM C (BILL)",President,Challenger,,Democratic Party,William,Haas,William_Haas,William_Haas_(),https://ballotpedia.org/William_Haas
5536,5536,P00009670,"MERONEY, JAMES EDWIN",President,,,Republican Party,James,Meroney,James_Meroney,James_Meroney_(),https://ballotpedia.org/James_Meroney
5537,5537,P00009688,"VILLAGRANA, JOSE ARNOLD",President,Challenger,,Democratic Party,Jose,Villagrana,Jose_Villagrana,Jose_Villagrana_(),https://ballotpedia.org/Jose_Villagrana
5538,5538,P00009704,"OKUGO, CECILIA",President,Challenger,,Republican Party,Cecilia,Okugo,Cecilia_Okugo,Cecilia_Okugo_(),https://ballotpedia.org/Cecilia_Okugo
5539,5539,P00009738,"LITTLE, PATRICK",President,Challenger,,Republican Party,Patrick,Little,Patrick_Little,Patrick_Little_(),https://ballotpedia.org/Patrick_Little
5540,5540,P00009761,"ESTRADA, RAOUL A DR. MD. ESQ",President,Challenger,,Other,Raoul,Estrada,Raoul_Estrada,Raoul_Estrada_(),https://ballotpedia.org/Raoul_Estrada
5541,5541,P00009787,"COOPER, RICHARD D MR",President,Challenger,,Democratic Party,Richard,Cooper,Richard_Cooper,Richard_Cooper_(),https://ballotpedia.org/Richard_Cooper
5542,5542,P00009795,"BOOKER, CORY A.",President,Challenger,,Democratic Party,Cory,Booker,Cory_Booker,Cory_Booker_(),https://ballotpedia.org/Cory_Booker
5543,5543,P00009837,"CAMP, JOEY ANTHONY",President,Challenger,,Independent,Joey,Camp,Joey_Camp,Joey_Camp_(),https://ballotpedia.org/Joey_Camp
5544,5544,P00009852,"ALCANTARA, CARLOS ANTONIO",President,Challenger,,None,Carlos,Alcantara,Carlos_Alcantara,Carlos_Alcantara_(),https://ballotpedia.org/Carlos_Alcantara
5545,5545,P00009886,"CUSTIS, JOSEPH LEE MR JR",President,Challenger,,Independent,Joseph,Custis,Joseph_Custis,Joseph_Custis_(),https://ballotpedia.org/Joseph_Custis
5546,5546,P00009910,"WILLIAMSON, MARIANNE",President,Challenger,,Democratic Party,Marianne,Williamson,Marianne_Williamson,Marianne_Williamson_(),https://ballotpedia.org/Marianne_Williamson
5547,5547,P00009936,"HARRISON, ALVIN",President,Challenger,,Democratic Party,Alvin,Harrison,Alvin_Harrison,Alvin_Harrison_(),https://ballotpedia.org/Alvin_Harrison
5548,5548,P00009951,"PEPPE, JAMES",President,Challenger,,Republican Party,James,Peppe,James_Peppe,James_Peppe_(),https://ballotpedia.org/James_Peppe
5549,5549,P00009969,"WEISS, RAYNETTE KENNEDY",President,Challenger,,Democratic Party,Raynette,Weiss,Raynette_Weiss,Raynette_Weiss_(),https://ballotpedia.org/Raynette_Weiss
5550,5550,P00009977,"ATHANS, JAMES NO MIDDLE NAME JR.",President,Challenger,,Democratic Party,James,Athans,James_Athans,James_Athans_(),https://ballotpedia.org/James_Athans
5551,5551,P00009993,"ST LOUIS, STEPHANIE SIMON",President,Challenger,,Democratic Party,Stephanie,St louis,Stephanie_St louis,Stephanie_St louis_(),https://ballotpedia.org/Stephanie_St louis
5552,5552,P00010033,"VILLARI, TIMOTHY MICHAEL MR.",President,Challenger,,Republican Party,Timothy,Villari,Timothy_Villari,Timothy_Villari_(),https://ballotpedia.org/Timothy_Villari
5553,5553,P00010041,"BEGGARLY, MATTHEW THOMAS MR.",President,Challenger,,Democratic Party,Matthew,Beggarly,Matthew_Beggarly,Matthew_Beggarly_(),https://ballotpedia.org/Matthew_Beggarly
5554,5554,P00010058,"KOVACS, CHARLES MR",President,Challenger,,None,Charles,Kovacs,Charles_Kovacs,Charles_Kovacs_(),https://ballotpedia.org/Charles_Kovacs
5555,5555,P00010066,"DIAZ, DENNIS A",President,,,Independent,Dennis,Diaz,Dennis_Diaz,Dennis_Diaz_(),https://ballotpedia.org/Dennis_Diaz
5556,5556,P00010074,"DOLIN, CHRISTOPHER RANDALL",President,Challenger,,Democratic Party,Christopher,Dolin,Christopher_Dolin,Christopher_Dolin_(),https://ballotpedia.org/Christopher_Dolin
5557,5557,P00010082,"GABRIEL, NAJAH KARIMA MS.",President,Challenger,,Democratic Party,Najah,Gabriel,Najah_Gabriel,Najah_Gabriel_(),https://ballotpedia.org/Najah_Gabriel
5558,5558,P00010090,"AVINA, CANDACE MARIE BATES",President,Challenger,,Unknown,Candace,Avina,Candace_Avina,Candace_Avina_(),https://ballotpedia.org/Candace_Avina
5559,5559,P00010124,"HUNTER, DARIO DAVID",President,Challenger,,,Dario,Hunter,Dario_Hunter,Dario_Hunter_(),https://ballotpedia.org/Dario_Hunter
5560,5560,P00010132,"DUNLAP, JASON E SFC",President,Challenger,,Democratic Party,Jason,Dunlap,Jason_Dunlap,Jason_Dunlap_(),https://ballotpedia.org/Jason_Dunlap
5561,5561,P00010165,"DEJEAN, KHISTINA CALDWELL",President,Challenger,,Independent,Khistina,Dejean,Khistina_Dejean,Khistina_Dejean_(),https://ballotpedia.org/Khistina_Dejean
5562,5562,P00010173,"MCGEE-SMITH KEARNEY, VANESSA",President,Challenger,,Independent,Vanessa,Mcgee-smith kearney,Vanessa_Mcgee-smith kearney,Vanessa_Mcgee-smith kearney_(),https://ballotpedia.org/Vanessa_Mcgee-smith kearney
5563,5563,P00010207,"BARNA, TYLER",President,Challenger,,Democratic Party,Tyler,Barna,Tyler_Barna,Tyler_Barna_(),https://ballotpedia.org/Tyler_Barna
5564,5564,P00010231,"HARTLIEP, BRAD",President,Challenger,,Libertarian Party,Brad,Hartliep,Brad_Hartliep,Brad_Hartliep_(),https://ballotpedia.org/Brad_Hartliep
5565,5565,P00010256,"HAIGOOD, RAYMOND",President,Challenger,,Independent,Raymond,Haigood,Raymond_Haigood,Raymond_Haigood_(),https://ballotpedia.org/Raymond_Haigood
5566,5566,P00010272,"MASON DO (RET), DR. JOHN CHRISTIPHER",President,Challenger,,Democratic Party,Dr.,Mason do (ret),Dr._Mason do (ret),Dr._Mason do (ret)_(),https://ballotpedia.org/Dr._Mason do (ret)
5567,5567,P00010298,"BUTTIGIEG, PETE",President,Challenger,,Democratic Party,Pete,Buttigieg,Pete_Buttigieg,Pete_Buttigieg_(),https://ballotpedia.org/Pete_Buttigieg
5568,5568,P00010306,"WHARTON, JEFFREY R MR.",President,Challenger,,Republican Party,Jeffrey,Wharton,Jeffrey_Wharton,Jeffrey_Wharton_(),https://ballotpedia.org/Jeffrey_Wharton
5569,5569,P00010330,"LYNE, STEPHEN",President,Challenger,,Independent,Stephen,Lyne,Stephen_Lyne,Stephen_Lyne_(),https://ballotpedia.org/Stephen_Lyne
5570,5570,P00010355,"NOONAN, MICHAEL",President,Challenger,,Democratic Party,Michael,Noonan,Michael_Noonan,Michael_Noonan_(),https://ballotpedia.org/Michael_Noonan
5571,5571,P00010363,"HOVIS, PETER ANTHONY",President,Challenger,,Independent,Peter,Hovis,Peter_Hovis,Peter_Hovis_(),https://ballotpedia.org/Peter_Hovis
5572,5572,P00010371,"WHIPPLE, KRISTA MARIE MS.",President,Challenger,,No Party Affiliation,Krista,Whipple,Krista_Whipple,Krista_Whipple_(),https://ballotpedia.org/Krista_Whipple
5573,5573,P00010397,"BURLINGAME, IAN INGALLS",President,Challenger,,Independent,Ian,Burlingame,Ian_Burlingame,Ian_Burlingame_(),https://ballotpedia.org/Ian_Burlingame
5574,5574,P00010405,"MICHAUD, PATRICK MICHAEL MR.",President,Challenger,,Other,Patrick,Michaud,Patrick_Michaud,Patrick_Michaud_(),https://ballotpedia.org/Patrick_Michaud
5575,5575,P00010421,"MELGAREJO, HERNAN DR.",President,Challenger,,Democratic Party,Hernan,Melgarejo,Hernan_Melgarejo,Hernan_Melgarejo_(),https://ballotpedia.org/Hernan_Melgarejo
5576,5576,P00010447,"GUEST, TINA MARIE",President,Challenger,,Unknown,Tina,Guest,Tina_Guest,Tina_Guest_(),https://ballotpedia.org/Tina_Guest
5577,5577,P00010454,"INSLEE, JAY R",President,Challenger,,Democratic Party,Jay,Inslee,Jay_Inslee,Jay_Inslee_(),https://ballotpedia.org/Jay_Inslee
5578,5578,P00010488,"GREEN, WEDNESDAY ALEXANDRA",President,Challenger,,Democratic Party,Wednesday,Green,Wednesday_Green,Wednesday_Green_(),https://ballotpedia.org/Wednesday_Green
5579,5579,P00010496,"JONES, ARNOLD MATTHEW",President,Challenger,,Democratic Party,Arnold,Jones,Arnold_Jones,Arnold_Jones_(),https://ballotpedia.org/Arnold_Jones
5580,5580,P00010520,"HICKENLOOPER, JOHN W.",President,Challenger,,Democratic Party,John,Hickenlooper,John_Hickenlooper,John_Hickenlooper_(),https://ballotpedia.org/John_Hickenlooper
5581,5581,P00010538,"COOPER, DERRICK WADELL",President,Challenger,,American People's Freedom Party,Derrick,Cooper,Derrick_Cooper,Derrick_Cooper_(),https://ballotpedia.org/Derrick_Cooper
5582,5582,P00010546,"THOMAE, KEITH MD FACS",President,Challenger,,Republican Party,Keith,Thomae,Keith_Thomae,Keith_Thomae_(),https://ballotpedia.org/Keith_Thomae
5583,5583,P00010587,"PIERCE, MARK ALLAN",President,Challenger,,Democratic Party,Mark,Pierce,Mark_Pierce,Mark_Pierce_(),https://ballotpedia.org/Mark_Pierce
5584,5584,P00010603,"GOODMAN, GRANT STEPHEN",President,Challenger,,Write-In,Grant,Goodman,Grant_Goodman,Grant_Goodman_(),https://ballotpedia.org/Grant_Goodman
5585,5585,P00010629,"PETRO, IAN",President,Challenger,,Independent,Ian,Petro,Ian_Petro,Ian_Petro_(),https://ballotpedia.org/Ian_Petro
5586,5586,P00010637,"BROWN, ERIK",President,Challenger,,Republican Party,Erik,Brown,Erik_Brown,Erik_Brown_(),https://ballotpedia.org/Erik_Brown
5587,5587,P00010652,"FONT, JOSE DR",President,Challenger,,Democratic Party,Jose,Font,Jose_Font,Jose_Font_(),https://ballotpedia.org/Jose_Font
5588,5588,P00010660,"MCCRAY, VALERIE LIN DR.",President,Challenger,,Independent,Valerie,Mccray,Valerie_Mccray,Valerie_Mccray_(),https://ballotpedia.org/Valerie_Mccray
5589,5589,P00010678,"ARDINI, ROBERT",President,Challenger,,Republican Party,Robert,Ardini,Robert_Ardini,Robert_Ardini_(),https://ballotpedia.org/Robert_Ardini
5590,5590,P00010710,"ZIK, MAAYAN Z",President,Challenger,,Democratic Party,Maayan,Zik,Maayan_Zik,Maayan_Zik_(),https://ballotpedia.org/Maayan_Zik
5591,5591,P00010769,"MCCOLLUM, GREGORY D. MR SR.",President,Challenger,,Unaffiliated,Gregory,Mccollum,Gregory_Mccollum,Gregory_Mccollum_(),https://ballotpedia.org/Gregory_Mccollum
5592,5592,P00010785,"BROUGH, PAUL MATTHEW KING V",President,Challenger,,Independent,Paul,Brough,Paul_Brough,Paul_Brough_(),https://ballotpedia.org/Paul_Brough
5593,5593,P00010793,"O'ROURKE, ROBERT BETO",President,Challenger,,Democratic Party,Robert,O'rourke,Robert_O'rourke,Robert_O'rourke_(),https://ballotpedia.org/Robert_O'rourke
5594,5594,P00010801,"MITCHELL, DARIUS LA''RON",President,Challenger,,Republican Party,Darius,Mitchell,Darius_Mitchell,Darius_Mitchell_(),https://ballotpedia.org/Darius_Mitchell
5595,5595,P00010819,"POLK, JAMES ALLEN",President,Challenger,,Independent,James,Polk,James_Polk,James_Polk_(),https://ballotpedia.org/James_Polk
5596,5596,P00010827,"MESSAM, WAYNE MARTIN",President,Challenger,,Democratic Party,Wayne,Messam,Wayne_Messam,Wayne_Messam_(),https://ballotpedia.org/Wayne_Messam
5597,5597,P00010835,"BRADFORD, SCOTT",President,Challenger,,Independent,Scott,Bradford,Scott_Bradford,Scott_Bradford_(),https://ballotpedia.org/Scott_Bradford
5598,5598,P00010843,"GILBERT, JOHN J",President,Challenger,,Democratic Party,John,Gilbert,John_Gilbert,John_Gilbert_(),https://ballotpedia.org/John_Gilbert
5599,5599,P00010876,"TRAHAN, CHANCE BRADFORD MR",President,,,Non-Party,Chance,Trahan,Chance_Trahan,Chance_Trahan_(),https://ballotpedia.org/Chance_Trahan
5600,5600,P00010918,"WARREN, M A",President,Challenger,,Independent,M,Warren,M_Warren,M_Warren_(),https://ballotpedia.org/M_Warren
5601,5601,P00010926,"KANGAS, PAUL",President,Challenger,,Democratic Party,Paul,Kangas,Paul_Kangas,Paul_Kangas_(),https://ballotpedia.org/Paul_Kangas
5602,5602,P00010934,"LIFFORD, WILLIAM A",President,Challenger,,Write-In,William,Lifford,William_Lifford,William_Lifford_(),https://ballotpedia.org/William_Lifford
5603,5603,P00010967,"ELLINGER, MICHAEL A",President,Challenger,,Democratic Party,Michael,Ellinger,Michael_Ellinger,Michael_Ellinger_(),https://ballotpedia.org/Michael_Ellinger
5604,5604,P00010975,"ALIQUO, FRANZ MR.",President,Challenger,,Democratic Party,Franz,Aliquo,Franz_Aliquo,Franz_Aliquo_(),https://ballotpedia.org/Franz_Aliquo
5605,5605,P00010991,"BRADSHAW, MATTHEW EMBRY",President,Challenger,,Independent,Matthew,Bradshaw,Matthew_Bradshaw,Matthew_Bradshaw_(),https://ballotpedia.org/Matthew_Bradshaw
5606,5606,P00011031,"RODRIGUEZ, NANCY ELIZABETH MS.",President,,,Democratic Party,Nancy,Rodriguez,Nancy_Rodriguez,Nancy_Rodriguez_(),https://ballotpedia.org/Nancy_Rodriguez
5607,5607,P00011049,"TAMBURO, MARI",President,Challenger,,Democratic Party,Mari,Tamburo,Mari_Tamburo,Mari_Tamburo_(),https://ballotpedia.org/Mari_Tamburo
5608,5608,P00011056,"FRAZEE, PHILIP",President,Challenger,,None,Philip,Frazee,Philip_Frazee,Philip_Frazee_(),https://ballotpedia.org/Philip_Frazee
5609,5609,P00011064,"SANDERS, JARMAL JABBAR REV.",President,Challenger,,No Party Affiliation,Jarmal,Sanders,Jarmal_Sanders,Jarmal_Sanders_(),https://ballotpedia.org/Jarmal_Sanders
5610,5610,P00011080,"CHANEY, ROGER MR JR",President,Challenger,,Democratic Party,Roger,Chaney,Roger_Chaney,Roger_Chaney_(),https://ballotpedia.org/Roger_Chaney
5611,5611,P00011114,"CHANDLER, CHRISTINE WESTON",President,Challenger,,U.S. Taxpayers Party,Christine,Chandler,Christine_Chandler,Christine_Chandler_(),https://ballotpedia.org/Christine_Chandler
5612,5612,P00011130,"PRAVDA, COLE",President,,,Green Party,Cole,Pravda,Cole_Pravda,Cole_Pravda_(),https://ballotpedia.org/Cole_Pravda
5613,5613,P00011163,"DUKES, RICO CORTEZ",President,,,American Independent Party,Rico,Dukes,Rico_Dukes,Rico_Dukes_(),https://ballotpedia.org/Rico_Dukes
5614,5614,P00011171,"GOOD, DUSTIN L",President,Challenger,,Republican Party,Dustin,Good,Dustin_Good,Dustin_Good_(),https://ballotpedia.org/Dustin_Good
5615,5615,P00011189,"HOWARD, SHAWN W",President,Challenger,,Independent,Shawn,Howard,Shawn_Howard,Shawn_Howard_(),https://ballotpedia.org/Shawn_Howard
5616,5616,P00011213,"COLOPY, TIMOTHY MATTHEW MR.",President,Challenger,,Independent,Timothy,Colopy,Timothy_Colopy,Timothy_Colopy_(),https://ballotpedia.org/Timothy_Colopy
5617,5617,P00011221,"LECKNER, ERIK",President,,,Democratic Party,Erik,Leckner,Erik_Leckner,Erik_Leckner_(),https://ballotpedia.org/Erik_Leckner
5618,5618,P00011239,"WELD, WILLIAM FLOYD (BILL)",President,Challenger,,Republican Party,William,Weld,William_Weld,William_Weld_(),https://ballotpedia.org/William_Weld
5619,5619,P00011247,"CURTIS, DAVID",President,Challenger,,Unaffiliated,David,Curtis,David_Curtis,David_Curtis_(),https://ballotpedia.org/David_Curtis
5620,5620,P00011254,"GRAVEL, MAURICE ROBERT",President,Challenger,,Democratic Party,Maurice,Gravel,Maurice_Gravel,Maurice_Gravel_(),https://ballotpedia.org/Maurice_Gravel
5621,5621,P00011262,"BELLE, ANITA EILEEN",President,Challenger,,Democratic Party,Anita,Belle,Anita_Belle,Anita_Belle_(),https://ballotpedia.org/Anita_Belle
5622,5622,P00011346,"PHILLIP, EDITH MAGDALENE MS",President,,,One Earth Party,Edith,Phillip,Edith_Phillip,Edith_Phillip_(),https://ballotpedia.org/Edith_Phillip
5623,5623,P00011361,"MARGOLIS, BARUCH",President,Challenger,,No Party Affiliation,Baruch,Margolis,Baruch_Margolis,Baruch_Margolis_(),https://ballotpedia.org/Baruch_Margolis
5624,5624,P00011395,"EHRENREICH, RYAN STEPHEN",President,,,Republican Party,Ryan,Ehrenreich,Ryan_Ehrenreich,Ryan_Ehrenreich_(),https://ballotpedia.org/Ryan_Ehrenreich
5625,5625,P00011429,"BROWN, DORIS J.W.",President,Challenger,,Democratic Party,Doris,Brown,Doris_Brown,Doris_Brown_(),https://ballotpedia.org/Doris_Brown
5626,5626,P00011437,"SCHRADER, STEPHEN JAMES",President,Challenger,,Libertarian Party,Stephen,Schrader,Stephen_Schrader,Stephen_Schrader_(),https://ballotpedia.org/Stephen_Schrader
5627,5627,P00011452,"OLIVER, MALCOLM KHALID",President,Challenger,,Democratic Party,Malcolm,Oliver,Malcolm_Oliver,Malcolm_Oliver_(),https://ballotpedia.org/Malcolm_Oliver
5628,5628,P00011460,"ROBERTS, TAYLOR MR.",President,Challenger,,Unaffiliated,Taylor,Roberts,Taylor_Roberts,Taylor_Roberts_(),https://ballotpedia.org/Taylor_Roberts
5629,5629,P00011478,"KATZ, MICHAEL",President,Challenger,,Democratic Party,Michael,Katz,Michael_Katz,Michael_Katz_(),https://ballotpedia.org/Michael_Katz
5630,5630,P00011486,"MURPHY, ALFERD",President,Challenger,,Progressive Party,Alferd,Murphy,Alferd_Murphy,Alferd_Murphy_(),https://ballotpedia.org/Alferd_Murphy
5631,5631,P00011510,"HARPER, JUSTIN",President,Challenger,,Republican Party,Justin,Harper,Justin_Harper,Justin_Harper_(),https://ballotpedia.org/Justin_Harper
5632,5632,P00011528,"LATHAM, CHARLENE YVETTE",President,Challenger,,Republican Party,Charlene,Latham,Charlene_Latham,Charlene_Latham_(),https://ballotpedia.org/Charlene_Latham
5633,5633,P00011569,"753, JO",President,Challenger,,None,Jo,753,Jo_753,Jo_753_(),https://ballotpedia.org/Jo_753
5634,5634,P00011577,"GAMMON, CONNIE",President,Challenger,,Unaffiliated,Connie,Gammon,Connie_Gammon,Connie_Gammon_(),https://ballotpedia.org/Connie_Gammon
5635,5635,P00011619,"PHILLIPS, JOHN R JR",President,Challenger,,Libertarian Party,John,Phillips,John_Phillips,John_Phillips_(),https://ballotpedia.org/John_Phillips
5636,5636,P00011635,"DOUG, JENKINS",President,Challenger,,Independent,Jenkins,Doug,Jenkins_Doug,Jenkins_Doug_(),https://ballotpedia.org/Jenkins_Doug
5637,5637,P00011650,"COPE, DONALD R",President,Challenger,,Independent,Donald,Cope,Donald_Cope,Donald_Cope_(),https://ballotpedia.org/Donald_Cope
5638,5638,P00011668,"DIMSDALE, TIMOTHY SAMMONS",President,Challenger,,Independent Conservative Democratic,Timothy,Dimsdale,Timothy_Dimsdale,Timothy_Dimsdale_(),https://ballotpedia.org/Timothy_Dimsdale
5639,5639,P00011676,"BOYLE, THOMAS JOSEPH MR.",President,Challenger,,Democratic Party,Thomas,Boyle,Thomas_Boyle,Thomas_Boyle_(),https://ballotpedia.org/Thomas_Boyle
5640,5640,P00011767,"PAUL, ADAM NICHOLAS",President,Challenger,,Independent,Adam,Paul,Adam_Paul,Adam_Paul_(),https://ballotpedia.org/Adam_Paul
5641,5641,P00011783,"SACKERMAN, KURT",President,Challenger,,Democratic Party,Kurt,Sackerman,Kurt_Sackerman,Kurt_Sackerman_(),https://ballotpedia.org/Kurt_Sackerman
5642,5642,P00011833,"BENNET, MICHAEL F.",President,Challenger,,Democratic Party,Michael,Bennet,Michael_Bennet,Michael_Bennet_(),https://ballotpedia.org/Michael_Bennet
5643,5643,P00011866,"MOULTON, SETH",President,Challenger,,Democratic Party,Seth,Moulton,Seth_Moulton,Seth_Moulton_(),https://ballotpedia.org/Seth_Moulton
5644,5644,P00011874,"MEIER, RHETT WILKINSON MR.",President,Challenger,,Green Party,Rhett,Meier,Rhett_Meier,Rhett_Meier_(),https://ballotpedia.org/Rhett_Meier
5645,5645,P00011882,"FEEGBEH, WILLIAM",President,Challenger,,Unknown,William,Feegbeh,William_Feegbeh,William_Feegbeh_(),https://ballotpedia.org/William_Feegbeh
5646,5646,P00011890,"JOHNSON, CHRISTOPHER LEE",President,Challenger,,Republican Party,Christopher,Johnson,Christopher_Johnson,Christopher_Johnson_(),https://ballotpedia.org/Christopher_Johnson
